年,期,登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
2025,1,5108,柴田 愛梨,シバタ アイリ,群馬,B2,H,110225,2,26,157,47,O,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,B2,B2,B2,0.0,0.0,2025,2,2024-11-01,2025-04-30,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,群馬
2025,1,5109,川崎 智稔,カワサキ トモナリ,岡山,B1,H,110712,1,25,158,52,A,5.23,32.6,12,22,104,0,0,0.14,13,69.2,0.14,2.1,21,23.8,0.14,2.4,16,37.5,0.13,2.5,18,27.7,0.13,2.5,22,22.7,0.15,2.6,14,28.5,0.12,3.4,B1,B1,B1,48.0,49.0,2025,2,2024-11-01,2025-04-30,125,6,3,3,0,0,0,0,0,0,0,0,0,1,0,2,3,3,5,5,2,0,0,0,0,0,0,0,1,2,4,4,1,3,1,0,0,0,0,0,0,1,0,2,3,3,6,3,1,0,0,0,0,0,0,0,0,0,5,4,8,4,1,0,0,0,0,0,0,0,0,0,4,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,岡山
2025,1,5110,杉山 喜一,スギヤマ キイチ,静岡,A2,H,110905,1,25,170,51,A,5.63,35.3,28,18,130,0,0,0.16,24,79.1,0.16,2.1,23,34.7,0.18,3.3,20,50.0,0.14,2.5,22,27.2,0.16,3.4,24,4.1,0.18,3.1,17,11.7,0.16,3.5,B1,B1,B1,46.0,50.0,2025,2,2024-11-01,2025-04-30,125,16,3,2,2,1,0,0,0,0,0,0,0,0,0,2,6,6,5,1,3,0,0,0,0,0,0,0,0,6,4,4,3,1,2,0,0,0,0,0,0,0,0,2,4,5,4,4,2,0,0,0,0,0,0,0,1,1,0,5,8,5,5,0,0,0,0,0,0,0,0,1,1,3,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,静岡
2025,1,5111,三村 岳人,ミムラ ガクト,岡山,A2,H,111003,1,25,169,53,AB,5.71,40.0,21,27,120,0,0,0.16,26,69.2,0.18,3.5,19,57.8,0.17,3.6,20,25.0,0.16,3.0,21,28.5,0.14,2.7,11,27.2,0.14,2.6,23,21.7,0.15,3.2,A2,A2,B1,50.0,50.0,2025,2,2024-11-01,2025-04-30,125,13,5,5,2,1,0,0,0,0,0,0,1,0,0,3,8,2,5,1,0,0,0,0,0,0,0,0,0,0,5,3,5,5,2,0,0,0,0,0,0,0,0,4,2,5,5,2,2,1,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,0,1,0,0,5,5,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,岡山
2025,1,5112,砂長 知輝,スナナガ トモキ,埼玉,A1,H,111010,1,25,169,52,O,6.82,51.3,51,28,154,5,0,0.16,33,84.8,0.14,2.8,26,57.6,0.14,3.3,23,43.4,0.16,4.0,27,48.1,0.16,3.4,23,30.4,0.18,3.9,22,27.2,0.22,4.0,A2,A1,A2,56.0,54.0,2025,2,2024-11-01,2025-04-30,125,25,3,4,1,0,0,0,0,0,0,0,0,0,0,9,6,4,2,3,2,0,0,0,0,0,0,0,0,3,7,5,3,3,1,0,0,0,0,0,0,0,1,9,4,9,2,3,0,0,0,0,0,0,0,0,0,2,5,8,4,2,2,0,0,0,0,0,0,0,0,3,3,5,3,3,5,0,0,0,0,0,1,0,0,0,0,0,0,埼玉
2025,1,5113,黒明 花夢,クロミョウ ハナム,岡山,B2,H,111124,2,25,156,47,B,2.92,13.8,3,2,36,0,0,0.2,3,100.0,0.09,1.0,6,16.6,0.18,3.0,7,14.2,0.23,3.6,6,0.0,0.21,3.7,6,0.0,0.18,3.5,8,0.0,0.27,5.4,B2,B2,B1,40.0,38.0,2025,2,2024-11-01,2025-04-30,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,岡山
2025,1,5114,小林 孝彰,コバヤシ タカアキ,福井,A2,H,111231,1,25,164,53,A,6.03,40.5,23,20,106,2,0,0.17,16,87.5,0.14,2.8,16,56.2,0.16,2.7,17,35.2,0.15,2.4,22,36.3,0.17,2.5,19,26.3,0.18,3.6,16,6.2,0.21,4.6,B1,B1,B1,49.0,52.0,2025,2,2024-11-01,2025-04-30,125,11,3,1,0,0,1,0,0,0,0,0,0,0,0,5,4,4,1,1,1,0,0,0,0,0,0,0,0,3,3,6,4,0,1,0,0,0,0,0,0,0,0,4,4,4,6,2,2,0,0,0,0,0,0,0,0,0,5,4,6,3,1,0,0,0,0,0,0,0,0,0,1,2,6,3,4,0,0,0,0,0,0,0,0,0,0,1,0,石川
2025,1,5115,香川 颯太,カガワ ソウタ,滋賀,A2,H,120204,1,25,166,51,A,6.01,43.9,28,34,141,4,0,0.15,26,84.6,0.14,1.8,23,52.1,0.16,2.9,20,35.0,0.17,2.5,21,57.1,0.14,2.7,21,23.8,0.16,2.8,30,13.3,0.15,3.1,B1,A2,B1,49.0,52.0,2025,2,2024-11-01,2025-04-30,125,17,5,3,0,1,0,0,0,0,0,0,0,0,0,3,9,4,3,2,2,0,0,0,0,0,0,0,0,2,5,4,6,3,0,0,0,0,0,0,0,0,0,3,9,5,1,2,1,0,0,0,0,0,0,0,0,2,3,2,5,7,2,0,0,0,0,0,0,0,0,1,3,8,4,8,6,0,0,0,0,0,1,0,0,0,0,0,0,京都
2025,1,5116,金子 七海,カネコ ナナミ,福井,B2,H,120421,2,25,159,46,A,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,B2,B2,B2,40.0,0.0,2025,2,2024-11-01,2025-04-30,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,福井
2025,1,5117,冨名腰 桃奈,フナコシ モモナ,福岡,B1,H,120502,2,25,141,44,B,3.37,15.3,2,6,52,0,0,0.21,4,50.0,0.31,4.5,10,20.0,0.19,4.0,11,27.2,0.17,3.9,8,0.0,0.18,3.6,11,9.0,0.23,4.5,8,0.0,0.21,5.6,B2,B2,B1,42.0,43.0,2025,2,2024-11-01,2025-04-30,125,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,0,0,0,0,0,0,0,0,1,2,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,沖縄
2025,1,5118,野田 なづき,ノダ ナヅキ,佐賀,B1,H,120719,2,24,157,45,A,5.3,32.0,9,7,50,1,0,0.2,7,85.7,0.2,2.9,8,25.0,0.22,3.8,11,18.1,0.19,3.0,9,44.4,0.19,3.3,9,22.2,0.17,3.3,6,0.0,0.25,4.5,B2,B1,B1,53.0,49.0,2025,2,2024-11-01,2025-04-30,125,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,1,1,3,3,1,0,0,0,0,0,0,0,2,0,1,3,1,2,1,1,0,0,0,0,0,0,0,0,2,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
2025,1,5120,山本 稔太朗,ヤマモト ジンタロウ,愛知,B1,H,130313,1,24,161,55,B,4.93,29.7,9,16,84,0,0,0.16,10,70.0,0.13,3.3,17,35.2,0.16,3.5,11,45.4,0.17,3.6,17,11.7,0.17,2.6,19,21.0,0.15,3.9,10,10.0,0.2,4.6,B1,B1,A2,48.0,47.0,2025,2,2024-11-01,2025-04-30,125,5,2,1,2,0,0,0,0,0,0,0,0,0,0,2,4,6,2,1,2,0,0,0,0,0,0,0,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,1,1,2,3,4,3,1,0,0,0,0,0,2,0,1,3,4,3,4,4,0,0,0,0,0,0,0,0,0,1,2,3,2,2,0,0,0,0,0,1,0,0,0,0,1,0,愛知
2025,1,5121,定松 勇樹,サダマツ ユウキ,佐賀,A1,H,130502,1,24,169,53,A,7.19,45.2,32,25,126,5,0,0.14,27,85.1,0.14,3.4,16,56.2,0.12,3.1,22,36.3,0.14,3.2,19,47.3,0.16,3.2,19,21.0,0.14,3.3,23,17.3,0.15,3.6,A1,A1,A1,66.0,72.0,2025,2,2024-11-01,2025-04-30,125,20,3,3,0,0,1,0,0,0,0,0,0,0,0,4,5,2,2,1,2,0,0,0,0,0,0,0,0,3,5,8,1,3,1,0,0,0,0,0,0,1,0,4,5,5,2,2,0,1,0,0,0,0,0,0,0,0,4,4,2,7,1,0,0,0,0,0,1,1,0,1,3,4,8,4,2,0,0,0,0,0,0,1,0,0,0,0,0,福岡
2025,1,5122,相馬 翔,ソウマ ショウ,埼玉,B1,H,130703,1,23,171,57,AB,4.64,30.6,7,20,88,0,0,0.17,15,66.6,0.15,2.6,12,33.3,0.16,3.4,15,40.0,0.13,2.4,17,23.5,0.17,3.4,12,16.6,0.17,3.5,17,5.8,0.21,4.7,B1,B1,B1,44.0,46.0,2025,2,2024-11-01,2025-04-30,125,5,5,2,1,1,0,1,0,0,0,0,0,0,0,1,3,3,0,3,0,1,0,0,0,0,0,1,0,1,5,4,1,2,2,0,0,0,0,0,1,0,0,0,4,1,3,6,3,0,0,0,0,0,0,0,0,0,2,2,2,4,2,0,0,0,0,0,0,0,0,0,1,2,3,4,7,0,0,0,0,0,1,0,0,0,0,0,0,埼玉
2025,1,5123,福山 恵里奈,フクヤマ エリナ,山口,B1,H,080408,2,29,158,49,A,3.9,17.7,6,8,79,0,0,0.17,10,50.0,0.22,3.8,16,31.2,0.17,3.8,13,7.6,0.11,2.7,16,12.5,0.21,4.2,14,7.1,0.15,2.9,10,0.0,0.19,4.1,B1,B1,B2,45.0,44.0,2025,2,2024-11-01,2025-04-30,126,5,0,1,0,0,4,0,0,0,0,0,1,0,0,0,5,3,2,2,3,0,0,0,0,0,0,1,0,1,0,2,6,4,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,2,1,4,6,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,山口
2025,1,5124,上瀧 絢也,ジョウタキ ケンヤ,佐賀,B1,H,080414,1,29,169,54,O,4.29,23.9,11,17,117,0,0,0.15,16,75.0,0.12,2.9,17,17.6,0.16,2.6,23,21.7,0.14,2.8,17,5.8,0.14,3.1,23,21.7,0.15,2.7,21,9.5,0.16,3.8,B1,B1,B1,44.0,46.0,2025,2,2024-11-01,2025-04-30,126,6,6,1,1,2,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,0,0,0,0,0,0,0,0,2,3,4,9,3,2,0,0,0,0,0,0,0,0,1,0,3,3,2,8,0,0,0,0,0,0,0,0,2,3,2,6,8,1,1,0,0,0,0,0,0,0,0,2,1,2,7,8,1,0,0,0,0,0,0,0,0,0,0,0,佐賀
2025,1,5125,高井 雄基,タカイ ユウキ,愛知,A1,H,080719,1,28,169,52,O,6.37,48.8,22,22,90,5,0,0.16,16,87.5,0.16,3.0,14,78.5,0.12,3.1,10,50.0,0.16,3.0,15,60.0,0.2,3.5,18,22.2,0.17,3.1,17,5.8,0.18,4.1,B1,A2,B1,50.0,52.0,2025,2,2024-11-01,2025-04-30,126,12,2,1,0,1,0,0,0,0,0,0,0,0,0,5,6,1,0,0,1,0,0,0,0,0,0,1,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,2,7,2,2,1,1,0,0,0,0,0,0,0,0,1,3,1,6,5,1,1,0,0,0,0,0,0,0,0,1,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,愛知
2025,1,5126,山下 大輝,ヤマシタ ダイキ,兵庫,A2,H,080827,1,28,165,51,A,5.87,42.1,26,22,114,1,0,0.18,21,76.1,0.16,3.4,17,29.4,0.17,3.5,17,47.0,0.18,3.8,18,27.7,0.2,3.5,19,57.8,0.17,2.7,22,13.6,0.19,4.1,A2,B1,B1,51.0,51.0,2025,2,2024-11-01,2025-04-30,126,9,7,2,1,1,0,1,0,0,0,0,1,0,0,3,2,5,5,1,1,0,0,0,0,0,1,0,0,4,4,3,4,0,2,0,0,0,0,0,0,0,0,3,2,3,6,4,0,0,0,0,0,0,0,0,0,6,5,2,2,4,0,0,0,0,0,0,0,0,0,1,2,0,7,6,6,0,0,0,0,0,0,0,0,0,0,1,0,兵庫
2025,1,5127,沼田 大都,ヌマタ ヒロト,愛知,B1,H,081009,1,28,153,50,A,5.04,29.2,10,23,113,0,0,0.19,17,52.9,0.18,3.4,22,40.9,0.2,3.9,22,22.7,0.19,4.0,18,27.7,0.17,3.3,22,22.7,0.2,4.5,12,0.0,0.19,4.4,B1,B1,B1,48.0,49.0,2025,2,2024-11-01,2025-04-30,126,6,3,2,5,0,1,0,0,0,0,0,1,0,0,1,8,6,5,2,0,0,0,0,0,0,0,0,0,0,5,5,7,4,1,0,0,0,0,0,0,0,0,2,3,6,2,1,3,0,0,0,0,0,0,1,0,1,4,5,2,3,7,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,広島
2025,1,5128,坪井 爽佑,ツボイ ソウスケ,三重,B2,H,081216,1,28,169,59,A,3.76,21.9,2,7,41,0,0,0.2,4,50.0,0.21,3.0,7,14.2,0.25,4.0,9,44.4,0.18,3.6,5,0.0,0.2,3.2,9,22.2,0.19,3.2,7,0.0,0.19,4.4,B2,B2,B1,40.0,44.0,2025,2,2024-11-01,2025-04-30,126,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,1,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,三重
2025,1,5129,山口 真喜子,ヤマグチ マキコ,長崎,A2,H,090320,2,28,161,46,A,5.87,43.1,28,29,132,2,0,0.17,27,70.3,0.18,3.4,20,60.0,0.19,3.6,25,52.0,0.17,2.8,20,35.0,0.15,2.8,15,13.3,0.18,3.8,25,16.0,0.16,3.3,A2,B1,B1,51.0,52.0,2025,2,2024-11-01,2025-04-30,126,15,4,2,3,1,2,0,0,0,0,0,0,0,0,5,7,4,0,1,3,0,0,0,0,0,0,0,0,4,9,4,2,3,3,0,0,0,0,0,0,0,0,3,4,4,5,1,1,0,0,0,0,0,0,2,0,1,1,1,6,1,4,0,0,0,0,0,0,1,0,0,4,4,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,長崎
2025,1,5130,上野 拓馬,ウエノ タクマ,三重,B1,H,100113,1,27,164,53,B,4.28,23.1,15,13,121,0,0,0.18,17,70.5,0.17,2.5,22,22.7,0.17,3.9,22,22.7,0.18,3.7,22,9.0,0.18,3.4,21,14.2,0.17,3.4,17,5.8,0.2,4.1,B1,B1,B1,46.0,46.0,2025,2,2024-11-01,2025-04-30,126,9,3,2,0,1,2,0,0,0,0,0,0,0,0,2,3,0,6,4,7,0,0,0,0,0,0,0,0,2,3,4,5,3,5,0,0,0,0,0,0,0,0,0,2,3,7,5,5,0,0,0,0,0,0,0,0,1,2,2,6,4,6,0,0,0,0,0,0,0,0,1,0,2,5,3,5,0,0,0,0,0,0,1,0,0,0,0,0,三重
2025,1,5131,江藤 敦宏,エトウ アツヒロ,福岡,B1,H,110408,1,26,153,52,O,3.53,10.9,3,3,55,0,0,0.18,5,20.0,0.15,2.6,13,23.0,0.2,3.6,9,11.1,0.16,3.5,8,12.5,0.21,4.0,12,0.0,0.18,3.5,8,0.0,0.19,3.5,B1,B2,B1,43.0,43.0,2025,2,2024-11-01,2025-04-30,126,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,3,3,2,2,0,0,0,0,0,0,0,0,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0,0,0,1,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,福岡
2025,1,5132,中野 希一,ナカノ キイチ,埼玉,A1,H,110427,1,26,170,53,B,6.29,47.9,24,33,119,5,0,0.15,23,65.2,0.18,3.7,21,76.1,0.13,2.4,17,35.2,0.14,2.4,21,47.6,0.14,2.1,20,25.0,0.17,2.7,17,29.4,0.11,2.5,A2,B1,A2,52.0,53.0,2025,2,2024-11-01,2025-04-30,126,8,7,1,5,1,1,0,0,0,0,0,0,0,0,7,9,4,0,1,0,0,0,0,0,0,0,0,0,4,2,4,4,3,0,0,0,0,0,0,0,0,0,2,8,3,3,2,3,0,0,0,0,0,0,0,0,1,4,5,7,2,1,0,0,0,0,0,1,0,0,2,3,2,1,6,2,0,0,0,0,0,0,1,0,0,0,0,0,埼玉
2025,1,5133,堀越 雄貴,ホリコシ ユウキ,東京,B1,H,110730,1,25,163,52,AB,5.03,31.3,15,16,99,0,0,0.17,13,53.8,0.18,3.7,17,41.1,0.18,3.9,21,33.3,0.14,3.1,17,23.5,0.16,3.6,13,23.0,0.16,4.2,18,16.6,0.2,4.7,B1,B1,B1,48.0,48.0,2025,2,2024-11-01,2025-04-30,126,6,1,0,1,2,3,0,0,0,0,0,0,0,0,0,7,3,1,3,3,0,0,0,0,0,0,0,0,5,2,5,5,1,2,1,0,0,0,0,0,0,0,2,2,4,3,4,0,0,0,0,0,0,0,2,0,1,2,2,2,5,1,0,0,0,0,0,0,0,0,1,2,5,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,神奈川
2025,1,5134,大原 祥昌,オオハラ ヨシマサ,広島,A2,H,110805,1,25,164,54,A,5.92,39.8,24,21,113,3,0,0.13,19,73.6,0.14,2.6,18,61.1,0.14,3.1,21,33.3,0.14,2.8,18,44.4,0.12,2.1,18,11.1,0.12,2.5,19,15.7,0.12,2.7,B1,B1,B1,48.0,52.0,2025,2,2024-11-01,2025-04-30,126,10,4,2,0,3,0,0,0,0,0,0,0,0,0,3,8,3,2,1,1,0,0,0,0,0,0,0,0,3,4,3,5,4,2,0,0,0,0,0,0,0,0,5,3,5,3,1,1,0,0,0,0,0,0,0,0,1,1,6,6,3,1,0,0,0,0,0,0,0,0,2,1,4,4,2,5,0,0,0,0,0,0,1,0,0,0,0,0,広島
2025,1,5135,仲 航太,ナカ コウタ,東京,A2,H,111118,1,25,169,54,A,5.81,41.0,25,21,112,4,1,0.15,18,88.8,0.13,2.6,20,40.0,0.16,3.7,23,34.7,0.16,3.4,19,31.5,0.15,2.8,16,37.5,0.17,3.8,15,13.3,0.15,3.3,B1,B1,B1,49.0,50.0,2025,2,2024-11-01,2025-04-30,126,14,2,1,0,1,0,0,0,0,0,0,0,0,0,3,5,4,4,3,1,0,0,0,0,0,1,0,0,3,5,4,2,4,5,0,0,0,0,0,0,0,0,0,6,6,2,2,3,0,0,0,0,0,0,0,0,3,3,3,3,2,2,0,0,0,0,0,0,0,0,2,0,4,3,1,3,0,0,0,0,0,0,2,0,0,0,1,1,神奈川
2025,1,5136,濱野 斗馬,ハマノ トウマ,香川,A1,H,111217,1,25,157,55,A,6.69,48.2,40,29,143,3,1,0.14,33,81.8,0.12,2.1,23,39.1,0.14,3.2,26,57.6,0.14,2.4,22,50.0,0.16,2.5,19,21.0,0.13,2.8,20,15.0,0.14,3.3,A2,A1,A1,54.0,55.0,2025,2,2024-11-01,2025-04-30,126,25,2,5,0,1,0,0,0,0,0,0,0,0,0,4,5,6,5,3,0,0,0,0,0,0,0,0,0,5,10,5,2,4,0,0,0,0,0,0,0,0,0,5,6,6,3,2,0,0,0,0,0,0,0,0,0,0,4,5,6,2,2,0,0,0,0,0,0,0,0,1,2,3,9,2,2,0,0,0,0,0,0,1,0,0,0,2,0,香川
2025,1,5137,川原 涼,カワハラ リョウ,愛知,A2,H,120223,1,25,166,54,O,5.56,38.9,25,21,118,1,0,0.14,21,95.2,0.15,2.5,22,40.9,0.15,3.0,17,11.7,0.16,3.1,23,34.7,0.12,2.2,18,22.2,0.12,2.3,17,17.6,0.17,3.5,B1,B1,B1,48.0,50.0,2025,2,2024-11-01,2025-04-30,126,17,3,0,1,0,0,0,0,0,0,0,0,0,0,2,7,3,4,2,3,0,0,0,0,0,0,1,0,0,2,4,2,7,2,0,0,0,0,0,0,0,0,5,3,4,7,1,2,0,0,0,0,0,0,1,0,1,3,4,5,3,2,0,0,0,0,0,0,0,0,0,3,1,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,愛知
2025,1,5138,村本 大成,ムラモト タイセイ,福岡,B1,H,120430,1,25,174,53,AB,3.01,7.4,1,4,67,0,0,0.21,9,11.1,0.21,4.5,12,8.3,0.2,4.4,9,22.2,0.2,4.4,9,0.0,0.21,4.9,11,9.0,0.19,4.8,17,0.0,0.22,4.7,B2,B1,B2,40.0,42.0,2025,2,2024-11-01,2025-04-30,126,0,1,1,3,2,1,1,0,0,0,0,0,0,0,0,1,2,2,2,5,0,0,0,0,0,0,0,0,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,0,0,0,1,0,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,1,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,福岡
2025,1,5139,大場 恒季,オオバ コウキ,愛知,B1,H,120623,1,25,167,52,B,6.38,47.2,12,14,55,1,0,0.19,10,70.0,0.21,3.8,7,57.1,0.18,3.6,8,37.5,0.16,2.9,13,53.8,0.22,4.1,10,40.0,0.18,3.8,7,14.2,0.18,4.4,A2,B2,B1,50.0,53.0,2025,2,2024-11-01,2025-04-30,126,6,1,0,2,0,0,1,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2,5,1,3,1,1,0,0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,愛知
2025,1,5140,吉田 彩乃,ヨシダ アヤノ,静岡,B1,H,120922,2,24,158,49,B,4.1,21.5,7,10,79,1,0,0.19,11,27.2,0.19,3.5,13,38.4,0.18,3.2,13,7.6,0.2,3.6,17,35.2,0.17,4.2,14,0.0,0.19,3.4,11,18.1,0.23,4.8,B1,B2,B1,47.0,45.0,2025,2,2024-11-01,2025-04-30,126,2,1,3,2,1,2,0,0,0,0,0,0,0,0,4,1,2,2,1,3,0,0,0,0,0,0,0,0,0,1,2,3,4,3,0,0,0,0,0,0,0,0,1,5,1,3,4,3,0,0,0,0,0,0,0,0,0,0,1,3,3,6,0,0,0,0,0,0,1,0,0,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,静岡
2025,1,5141,大澤 風葵,オオサワ フウキ,群馬,A1,H,121221,1,24,162,55,A,6.3,52.2,22,25,90,3,0,0.12,19,73.6,0.12,1.8,11,72.7,0.15,3.0,13,61.5,0.13,2.5,18,44.4,0.12,2.1,20,35.0,0.11,2.4,9,22.2,0.15,3.3,A1,A2,A1,55.0,52.0,2025,2,2024-11-01,2025-04-30,126,9,5,1,0,2,0,2,0,0,0,0,0,0,0,2,6,0,2,1,0,0,0,0,0,0,1,0,0,5,3,2,3,0,0,0,0,0,0,0,0,0,0,4,4,3,4,2,1,0,0,0,0,0,0,0,0,1,6,2,4,2,4,0,0,0,0,0,0,1,0,1,1,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,群馬
2025,1,5142,常住 蓮,ツネズミ レン,佐賀,A1,H,130102,1,24,161,51,A,6.79,47.6,43,29,151,7,3,0.13,37,94.5,0.12,2.1,24,45.8,0.15,2.9,24,41.6,0.13,2.4,28,42.8,0.14,2.9,19,15.7,0.14,2.8,19,5.2,0.14,3.4,A1,A1,A2,54.0,61.0,2025,2,2024-11-01,2025-04-30,126,29,6,2,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,5,1,0,0,0,0,0,0,0,0,6,4,7,5,2,0,0,0,0,0,0,0,0,0,3,9,7,5,4,0,0,0,0,0,0,0,0,0,0,3,7,5,3,1,0,0,0,0,0,0,0,0,0,1,2,4,6,6,0,0,0,0,0,0,0,0,0,0,2,0,佐賀
