登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
3964,宮地 博士,ミヤチ ヒロシ,長崎,B1,S,540228,1,45,163,57,O,4.02,15.6,6,10,102,0,0,0.2,14,42.8,0.17,3.3,21,19.0,0.2,4.2,15,20.0,0.19,3.9,19,10.5,0.22,4.5,16,6.2,0.21,4.9,17,0.0,0.21,4.4,B1,B1,B1,47.0,46.0,2025,1,2024-05-01,2024-10-31,82,3,3,2,1,2,2,0,0,0,0,0,0,1,0,2,2,3,6,7,1,0,0,0,0,0,0,0,0,1,2,2,0,7,3,0,0,0,0,0,0,0,0,0,2,4,4,5,3,0,0,0,0,0,0,1,0,0,1,5,5,3,2,0,0,0,0,0,1,0,0,0,0,3,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,長崎
3965,北中 元樹,キタナカ ゲンキ,滋賀,A2,S,540528,1,45,167,59,A,5.53,33.9,17,22,115,0,0,0.15,18,66.6,0.11,1.9,21,52.3,0.16,3.5,21,42.8,0.14,2.9,22,9.0,0.15,3.0,21,14.2,0.16,2.6,12,16.6,0.15,3.5,B1,B1,A2,49.0,51.0,2025,1,2024-05-01,2024-10-31,82,11,1,3,2,0,1,0,0,0,0,0,0,0,0,3,8,4,2,3,1,0,0,0,0,0,0,0,0,1,8,3,5,2,2,0,0,0,0,0,0,0,0,1,1,10,4,5,1,0,0,0,0,0,0,0,0,0,3,4,6,5,2,1,0,0,0,0,0,0,0,1,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,滋賀
3966,作間 章,サクマ アキラ,東京,A1,S,540718,1,45,170,54,B,6.51,50.0,32,43,150,8,0,0.16,30,70.0,0.15,3.5,33,54.5,0.17,3.6,18,38.8,0.17,3.4,30,60.0,0.15,3.3,20,30.0,0.19,3.8,19,26.3,0.17,4.6,A2,A1,A1,54.0,54.0,2025,1,2024-05-01,2024-10-31,82,14,7,5,0,3,1,0,0,0,0,0,0,0,0,5,13,6,4,4,1,0,0,0,0,0,0,0,0,3,4,5,3,3,0,0,0,0,0,0,0,0,0,6,12,5,4,0,3,0,0,0,0,0,0,0,0,3,3,3,4,3,4,0,0,0,0,0,0,0,0,1,4,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,千葉
3967,鈴木 茂高,スズキ シゲタカ,愛知,B1,S,540910,1,45,170,57,B,4.89,27.6,8,21,105,1,0,0.2,13,76.9,0.21,3.5,20,25.0,0.17,3.8,20,30.0,0.2,3.9,10,0.0,0.17,4.1,23,21.7,0.19,3.8,19,15.7,0.24,4.9,B1,B1,B1,47.0,49.0,2025,1,2024-05-01,2024-10-31,82,5,5,1,1,1,0,0,0,0,0,0,0,0,0,1,4,2,5,2,6,0,0,0,0,0,0,0,0,1,5,5,3,3,3,0,0,0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,0,0,0,1,4,7,6,2,3,0,0,0,0,0,0,0,0,0,3,3,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3968,茶谷 信次,チャタニ シンジ,滋賀,B1,S,510627,1,48,163,54,O,5.77,36.2,11,14,69,1,0,0.16,10,60.0,0.16,3.1,12,50.0,0.14,3.6,13,38.4,0.16,3.7,9,11.1,0.18,3.0,14,21.4,0.14,2.6,11,36.3,0.16,3.3,B2,B1,A2,50.0,51.0,2025,1,2024-05-01,2024-10-31,83,3,3,0,2,0,2,0,0,0,0,0,0,0,0,5,1,2,2,2,0,0,0,0,0,0,0,0,0,3,2,2,1,3,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,1,0,3,4,4,2,1,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,滋賀
3973,崎 利仁,サキ トシヒト,群馬,B1,S,510823,1,48,161,55,O,4.04,17.8,13,10,129,0,0,0.2,20,55.0,0.16,3.7,23,34.7,0.17,3.3,23,8.7,0.2,4.1,21,4.7,0.21,3.9,21,4.7,0.21,3.9,21,0.0,0.22,4.6,B1,B1,B1,45.0,46.0,2025,1,2024-05-01,2024-10-31,83,8,3,2,3,3,1,0,0,0,0,0,0,0,0,3,5,5,5,3,1,0,0,0,0,0,0,1,0,1,1,4,5,7,5,0,0,0,0,0,0,0,0,1,0,2,4,9,5,0,0,0,0,0,0,0,0,0,1,3,3,7,7,0,0,0,0,0,0,0,0,0,0,5,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,栃木
3974,深山 祐二,フカヤマ ユウジ,佐賀,B1,S,511005,1,48,166,52,AB,4.4,28.0,8,20,100,0,0,0.15,13,76.9,0.14,2.6,18,50.0,0.15,3.4,15,13.3,0.17,3.5,17,17.6,0.17,3.3,19,15.7,0.13,3.5,18,5.5,0.15,3.3,B1,B1,B1,44.0,46.0,2025,1,2024-05-01,2024-10-31,83,6,4,0,2,1,0,0,0,0,0,0,0,0,0,1,8,3,4,2,0,0,0,0,0,0,0,0,0,1,1,6,3,2,2,0,0,0,0,0,0,0,0,0,3,2,0,4,8,0,0,0,0,0,1,0,0,0,3,2,3,7,4,0,0,0,0,0,0,0,0,0,1,0,2,5,10,0,0,0,0,0,0,0,0,0,0,1,0,佐賀
3975,小野寺 智洋,オノデラ トモヒロ,香川,A2,S,520126,1,47,162,54,A,5.81,41.3,28,34,150,2,0,0.15,32,84.3,0.13,2.2,20,45.0,0.15,3.2,21,42.8,0.16,2.7,17,52.9,0.15,2.8,27,14.8,0.17,3.2,33,12.1,0.16,3.5,A2,A2,A2,53.0,51.0,2025,1,2024-05-01,2024-10-31,83,19,8,2,2,1,0,0,0,0,0,0,0,0,0,2,7,3,3,4,1,0,0,0,0,0,0,0,0,3,6,4,4,2,2,0,0,0,0,0,0,0,0,3,6,1,5,2,0,0,0,0,0,0,0,0,0,1,3,7,6,4,6,0,0,0,0,0,0,0,0,0,4,6,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,香川
3976,内田 圭,ウチダ ケイ,山口,B1,S,520205,1,47,170,55,B,4.01,24.4,10,14,98,0,0,0.17,14,64.2,0.17,3.2,17,29.4,0.17,4.0,20,20.0,0.16,3.3,15,20.0,0.18,3.7,20,5.0,0.17,3.9,12,16.6,0.2,4.5,B1,B1,B1,46.0,44.0,2025,1,2024-05-01,2024-10-31,83,7,2,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,2,5,4,0,0,0,0,0,0,0,0,1,3,6,0,3,7,0,0,0,0,0,0,0,0,1,2,2,2,2,6,0,0,0,0,0,0,0,0,1,0,1,6,6,6,0,0,0,0,0,0,0,0,0,2,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,山口
3977,山本 兼士,ヤマモト ケンジ,大阪,B1,S,520531,1,47,162,53,O,4.24,20.4,6,14,98,1,0,0.18,14,42.8,0.16,2.9,13,15.3,0.15,3.3,20,10.0,0.16,3.1,18,38.8,0.19,3.7,19,15.7,0.18,3.9,14,0.0,0.21,5.1,B1,B1,B1,50.0,46.0,2025,1,2024-05-01,2024-10-31,83,2,4,0,2,2,4,0,0,0,0,0,0,0,0,1,1,4,3,2,2,0,0,0,0,0,0,0,0,0,2,4,6,5,2,1,0,0,0,0,0,0,0,2,5,1,4,0,6,0,0,0,0,0,0,0,0,1,2,4,4,6,2,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3978,齊藤 仁,サイトウ ジン,東京,A1,S,520621,1,47,168,54,A,6.87,45.2,30,27,126,8,0,0.14,26,88.4,0.14,3.0,16,56.2,0.14,3.6,20,30.0,0.13,3.2,24,45.8,0.14,3.2,22,18.1,0.14,3.6,18,22.2,0.16,3.5,A1,A1,A1,63.0,62.0,2025,1,2024-05-01,2024-10-31,83,20,3,0,1,1,1,0,0,0,0,0,0,0,0,5,4,4,0,2,1,0,0,0,0,0,0,0,0,1,5,6,2,4,2,0,0,0,0,0,0,0,0,3,8,6,5,2,0,0,0,0,0,0,0,0,0,0,4,6,5,5,2,0,0,0,0,0,0,0,0,1,3,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,東京
3981,今坂 晃広,イマサカ アキヒロ,静岡,B1,S,520912,1,47,165,54,A,4.12,24.1,8,20,116,0,0,0.18,16,50.0,0.19,3.9,15,20.0,0.18,4.3,23,43.4,0.17,3.3,23,17.3,0.17,2.7,18,16.6,0.17,3.4,20,0.0,0.19,4.7,B1,B1,B1,47.0,45.0,2025,1,2024-05-01,2024-10-31,83,4,4,1,1,3,3,0,0,0,0,0,0,0,0,1,2,4,3,2,3,0,0,0,0,0,0,0,0,2,8,5,5,3,0,0,0,0,0,0,0,0,0,1,3,2,2,10,5,0,0,0,0,0,0,0,0,0,3,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,1,静岡
3982,福田 理,フクダ オサム,岡山,B1,S,520913,1,47,170,56,B,4.59,27.1,9,20,107,0,0,0.16,13,46.1,0.16,3.5,22,27.2,0.18,3.3,17,41.1,0.16,3.5,17,41.1,0.14,2.6,20,10.0,0.16,3.0,18,5.5,0.18,4.1,B1,B1,B1,45.0,47.0,2025,1,2024-05-01,2024-10-31,83,4,2,2,3,2,0,0,0,0,0,0,0,0,0,0,6,4,5,3,4,0,0,0,0,0,0,0,0,2,5,3,3,2,2,0,0,0,0,0,0,0,0,2,5,4,3,1,2,0,0,0,0,0,0,0,0,1,1,1,2,10,5,0,0,0,0,0,0,0,0,0,1,4,2,2,8,1,0,0,0,0,1,0,0,0,0,0,0,岡山
3983,須藤 博倫,スドウ ヒロミチ,埼玉,A1,S,521014,1,47,165,52,B,6.22,44.5,29,24,119,4,1,0.15,23,91.3,0.14,2.7,17,35.2,0.13,3.2,21,47.6,0.13,3.3,20,45.0,0.14,3.1,16,31.2,0.15,3.1,22,9.0,0.19,4.5,A1,A1,A2,58.0,57.0,2025,1,2024-05-01,2024-10-31,83,19,2,0,0,1,0,1,0,0,0,0,0,0,0,3,3,5,2,1,3,0,0,0,0,0,0,0,0,3,7,3,3,3,2,0,0,0,0,0,0,0,0,2,7,4,4,2,1,0,0,0,0,0,0,0,0,2,3,2,2,4,2,1,0,0,0,0,0,0,0,0,2,6,3,7,4,0,0,0,0,0,0,0,0,0,0,1,0,埼玉
3984,坂口 周,サカグチ メグル,三重,A1,S,521217,1,47,169,54,B,6.81,51.0,39,36,147,4,0,0.16,30,93.3,0.15,2.7,28,50.0,0.16,3.0,23,52.1,0.16,3.8,27,44.4,0.15,2.6,25,24.0,0.18,3.5,14,21.4,0.18,3.9,A2,A1,A1,60.0,57.0,2025,1,2024-05-01,2024-10-31,83,25,3,0,2,0,0,0,0,0,0,0,0,0,0,2,12,5,5,3,1,0,0,0,0,0,0,0,0,9,3,2,3,6,0,0,0,0,0,0,0,0,0,2,10,6,5,2,2,0,0,0,0,0,0,0,0,0,6,9,7,2,1,0,0,0,0,0,0,0,0,1,2,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,三重
3986,沖島 広和,オキシマ ヒロカズ,福岡,B1,S,530317,1,46,160,59,A,5.07,25.2,11,20,123,0,0,0.19,22,54.5,0.16,3.3,16,50.0,0.18,4.3,27,25.9,0.2,3.6,28,3.5,0.2,4.8,15,20.0,0.18,4.0,15,0.0,0.19,4.1,B1,A2,A2,48.0,50.0,2025,1,2024-05-01,2024-10-31,83,8,4,4,2,0,4,0,0,0,0,0,0,0,0,2,6,2,2,3,1,0,0,0,0,0,0,0,0,1,6,9,6,1,4,0,0,0,0,0,0,0,0,0,1,12,9,4,2,0,0,0,0,0,0,0,0,0,3,3,3,4,2,0,0,0,0,0,0,0,0,0,0,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3987,後藤 正宗,ゴトウ マサムネ,静岡,A2,S,530330,1,46,163,54,O,5.61,41.2,28,26,131,2,1,0.14,27,81.4,0.15,2.9,19,31.5,0.13,2.4,25,40.0,0.17,3.4,14,14.2,0.13,2.6,24,37.5,0.13,2.5,22,22.7,0.12,2.5,A2,B1,A2,51.0,50.0,2025,1,2024-05-01,2024-10-31,83,13,9,2,1,0,1,1,0,0,0,0,0,0,0,5,1,3,1,6,3,0,0,0,0,0,0,0,0,4,6,4,6,4,1,0,0,0,0,0,0,0,0,1,1,4,4,2,2,0,0,0,0,0,0,0,0,4,5,1,4,7,3,0,0,0,0,0,0,0,0,1,4,2,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3988,古川 誠之,フルカワ マサユキ,愛知,A2,S,530726,1,46,170,57,B,5.72,38.4,33,22,143,2,0,0.15,29,89.6,0.14,2.2,22,27.2,0.16,3.6,29,37.9,0.13,2.8,25,36.0,0.14,2.4,20,5.0,0.15,3.6,18,11.1,0.17,4.1,A2,A2,B1,52.0,51.0,2025,1,2024-05-01,2024-10-31,83,21,5,1,1,1,0,0,0,0,0,0,0,0,0,5,1,8,6,1,1,0,0,0,0,0,0,0,0,3,8,6,7,4,1,0,0,0,0,0,0,0,0,3,6,3,3,7,3,0,0,0,0,0,0,0,0,1,0,3,7,7,2,0,0,0,0,0,0,0,0,0,2,2,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3989,熊本 英一,クマモト エイイチ,佐賀,B1,S,530729,1,46,169,60,A,4.03,19.5,5,14,97,0,0,0.2,14,50.0,0.17,3.6,15,40.0,0.2,4.8,16,31.2,0.18,4.3,11,9.0,0.19,4.6,24,0.0,0.2,5.3,17,0.0,0.27,5.2,B1,B1,B1,47.0,46.0,2025,1,2024-05-01,2024-10-31,83,4,3,0,1,3,3,0,0,0,0,0,0,0,0,1,5,2,3,4,0,0,0,0,0,0,0,0,0,0,5,3,3,5,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,0,0,0,0,0,1,0,0,0,0,4,8,7,5,0,0,0,0,0,0,0,0,0,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,1,0,佐賀
3990,芹澤 克彦,セリザワ カツヒコ,静岡,B1,S,530928,1,46,154,51,A,4.13,19.0,8,8,84,0,0,0.15,14,50.0,0.15,2.8,13,15.3,0.13,3.2,14,28.5,0.16,3.3,19,15.7,0.14,3.2,13,0.0,0.18,3.7,11,0.0,0.15,3.7,B2,B1,B1,52.0,46.0,2025,1,2024-05-01,2024-10-31,83,4,3,0,3,2,2,0,0,0,0,0,0,0,0,1,1,2,3,3,3,0,0,0,0,0,0,0,0,1,3,4,2,2,2,0,0,0,0,0,0,0,0,2,1,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3992,関口 智久,セキグチ トモヒサ,埼玉,A2,S,531128,1,46,171,56,O,5.49,40.8,19,21,98,1,0,0.15,16,75.0,0.13,2.5,17,64.7,0.16,3.6,20,35.0,0.17,3.0,16,31.2,0.14,2.6,14,35.7,0.12,2.2,15,0.0,0.16,2.7,B1,B1,B1,48.0,50.0,2025,1,2024-05-01,2024-10-31,83,9,3,0,2,2,0,0,0,0,0,0,0,0,0,4,7,0,3,1,2,0,0,0,0,0,0,0,0,3,4,3,4,3,3,0,0,0,0,0,0,0,0,1,4,2,3,5,1,0,0,0,0,0,0,0,0,2,3,1,3,2,3,0,0,0,0,0,0,0,0,0,0,2,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
3993,永井 聖美,ナガイ マサミ,東京,B1,S,540105,2,45,155,50,O,4.84,29.3,5,12,58,0,0,0.18,9,44.4,0.18,3.8,14,42.8,0.19,4.1,11,27.2,0.18,3.3,8,25.0,0.16,2.8,11,9.0,0.18,4.0,5,20.0,0.21,4.0,B1,B1,A2,47.0,48.0,2025,1,2024-05-01,2024-10-31,83,3,1,1,3,0,0,1,0,0,0,0,0,0,0,0,6,2,1,4,1,0,0,0,0,0,0,0,0,1,2,4,2,1,1,0,0,0,0,0,1,0,0,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,1,3,1,3,3,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3994,小野 桜,オノ サクラ,滋賀,A2,S,540222,2,45,160,46,A,5.87,38.3,18,23,107,0,0,0.2,18,61.1,0.23,4.5,18,66.6,0.19,4.3,22,31.8,0.17,3.7,19,31.5,0.22,4.3,20,20.0,0.19,3.2,10,10.0,0.21,4.0,B1,A2,B1,49.0,54.0,2025,1,2024-05-01,2024-10-31,83,8,3,0,3,3,1,0,0,0,0,0,0,0,0,5,7,2,1,2,1,0,0,0,0,0,0,0,0,1,6,7,4,2,2,0,0,0,0,0,1,0,0,2,4,6,4,2,1,0,0,0,0,0,0,0,0,1,3,10,2,3,1,0,0,0,0,0,0,0,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,東京
3995,重野 哲之,シゲノ サトシ,静岡,A1,S,540328,1,45,171,58,A,6.8,53.9,31,37,126,5,0,0.12,28,92.8,0.1,1.9,20,50.0,0.14,2.8,18,61.1,0.15,2.0,21,47.6,0.12,1.9,19,31.5,0.14,2.2,19,26.3,0.1,2.5,A1,A2,A1,54.0,54.0,2025,1,2024-05-01,2024-10-31,83,18,8,1,1,0,0,0,0,0,0,0,0,0,0,3,7,5,3,0,2,0,0,0,0,0,0,0,0,2,9,3,2,1,1,0,0,0,0,0,0,0,0,4,6,7,3,1,0,0,0,0,0,0,0,0,0,2,4,4,5,2,1,0,0,0,0,0,0,1,0,2,3,4,3,4,2,0,0,0,0,0,0,1,0,0,0,0,1,静岡
3996,秋山 直之,アキヤマ ナオユキ,群馬,A2,S,540413,1,45,170,52,B,7.3,55.4,22,19,74,5,2,0.15,15,80.0,0.14,3.3,13,46.1,0.13,2.8,11,72.7,0.17,2.8,10,60.0,0.16,3.6,12,50.0,0.13,3.8,13,23.0,0.15,4.4,A2,A1,A1,66.0,58.0,2025,1,2024-05-01,2024-10-31,83,9,3,1,1,0,1,0,0,0,0,0,0,0,0,4,2,3,2,2,0,0,0,0,0,0,0,0,0,3,5,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,5,3,1,1,1,0,0,0,0,0,0,0,0,2,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,群馬
3997,北村 征嗣,キタムラ セイジ,大阪,A1,S,540425,1,45,170,54,O,6.64,49.6,33,30,127,7,1,0.16,27,81.4,0.12,2.3,25,64.0,0.13,3.3,23,43.4,0.19,3.0,18,33.3,0.19,3.7,19,31.5,0.17,3.4,15,20.0,0.18,3.9,A1,A1,A1,57.0,54.0,2025,1,2024-05-01,2024-10-31,83,20,2,2,2,1,0,0,0,0,0,0,0,0,0,4,12,2,3,3,1,0,0,0,0,0,0,0,0,4,6,4,6,2,1,0,0,0,0,0,0,0,0,2,4,4,4,2,2,0,0,0,0,0,0,0,0,3,3,7,5,0,1,0,0,0,0,0,0,0,0,0,3,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3998,冨成 謙児,トミナリ ケンジ,佐賀,B1,S,540610,1,45,163,51,A,4.29,23.9,10,18,117,0,0,0.15,17,64.7,0.13,2.5,25,44.0,0.15,3.2,20,25.0,0.13,2.6,17,5.8,0.15,3.2,20,0.0,0.15,3.8,18,0.0,0.19,4.9,B1,B1,B1,48.0,46.0,2025,1,2024-05-01,2024-10-31,83,5,6,3,0,2,1,0,0,0,0,0,0,0,0,3,8,1,3,6,4,0,0,0,0,0,0,0,0,1,4,4,4,5,2,0,0,0,0,0,0,0,0,1,0,4,3,6,3,0,0,0,0,0,0,0,0,0,0,4,4,8,4,0,0,0,0,0,0,0,0,0,0,0,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
3999,大瀧 明日香,オオタキ アスカ,愛知,A1,S,540725,2,45,154,46,A,6.38,40.7,24,22,113,2,0,0.17,27,85.1,0.15,2.7,17,29.4,0.17,3.5,20,40.0,0.14,2.5,18,27.7,0.17,3.9,14,21.4,0.16,3.1,17,11.7,0.21,4.9,A2,A2,A1,53.0,56.0,2025,1,2024-05-01,2024-10-31,83,18,5,3,1,0,0,0,0,0,0,0,0,0,0,2,3,4,6,0,2,0,0,0,0,0,0,0,0,4,4,7,3,1,1,0,0,0,0,0,0,0,0,0,5,8,2,3,0,0,0,0,0,0,0,0,0,0,3,4,4,1,2,0,0,0,0,0,0,0,0,0,2,2,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,静岡
4000,松本 博昭,マツモト ヒロアキ,広島,A2,S,520201,1,47,167,56,A,5.48,34.6,31,22,153,0,0,0.17,33,81.8,0.15,3.1,20,25.0,0.18,4.3,30,33.3,0.16,3.8,25,20.0,0.18,3.4,25,20.0,0.16,3.2,20,5.0,0.2,4.4,A2,A2,A1,51.0,50.0,2025,1,2024-05-01,2024-10-31,84,24,3,3,1,1,1,0,0,0,0,0,0,0,0,0,5,4,5,4,2,0,0,0,0,0,0,0,0,2,8,7,3,5,5,0,0,0,0,0,0,0,0,2,3,5,7,4,4,0,0,0,0,0,0,0,0,2,3,5,7,7,1,0,0,0,0,0,0,0,0,1,0,2,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,広島
4002,古結 宏,コゲツ ヒロシ,兵庫,A1,S,521022,1,47,165,55,O,6.44,46.2,45,29,160,3,0,0.13,39,79.4,0.13,3.1,23,52.1,0.16,3.8,28,35.7,0.12,2.7,27,44.4,0.13,2.3,25,28.0,0.12,2.3,18,11.1,0.12,3.0,A1,A1,A1,59.0,55.0,2025,1,2024-05-01,2024-10-31,84,28,3,1,4,1,2,0,0,0,0,0,0,0,0,7,5,4,4,3,0,0,0,0,0,0,0,0,0,4,6,6,4,4,3,1,0,0,0,0,0,0,0,5,7,6,6,1,2,0,0,0,0,0,0,0,0,1,6,5,7,6,0,0,0,0,0,0,0,0,0,0,2,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
4003,表 憲一,オモテ ケンイチ,福井,A2,S,521115,1,47,159,57,A,5.59,32.4,17,32,151,3,0,0.16,29,62.0,0.13,2.7,23,47.8,0.2,4.5,27,18.5,0.18,4.0,23,30.4,0.16,2.8,26,19.2,0.15,4.3,23,13.0,0.17,3.7,A2,A2,B1,51.0,52.0,2025,1,2024-05-01,2024-10-31,84,11,7,8,3,0,0,0,0,0,0,0,0,0,0,3,8,2,8,1,1,0,0,0,0,0,0,0,0,2,3,9,5,7,1,0,0,0,0,0,0,0,0,0,7,4,3,8,1,0,0,0,0,0,0,0,0,1,4,5,9,4,2,0,0,0,0,0,0,0,1,0,3,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,石川
4004,山本 浩輔,ヤマモト コウスケ,長崎,B1,S,530213,1,46,165,54,O,4.8,26.8,10,19,108,0,0,0.16,16,56.2,0.11,2.8,24,29.1,0.15,3.3,14,21.4,0.17,3.5,20,30.0,0.16,3.6,22,18.1,0.17,3.7,12,0.0,0.19,3.9,B1,B1,B1,47.0,48.0,2025,1,2024-05-01,2024-10-31,84,5,4,2,4,0,1,0,0,0,0,0,0,0,0,3,4,6,9,1,1,0,0,0,0,0,0,0,0,0,3,5,1,3,2,0,0,0,0,0,0,0,0,2,4,0,3,6,5,0,0,0,0,0,0,0,0,0,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,長崎
4005,瀬川 公則,セガワ マサノリ,山口,B1,S,530322,1,46,167,57,A,3.49,6.7,1,4,74,0,0,0.15,9,33.3,0.13,3.6,12,0.0,0.13,3.3,13,7.6,0.13,3.0,13,7.6,0.16,4.2,16,0.0,0.17,3.6,11,0.0,0.18,5.5,B1,B1,B1,43.0,44.0,2025,1,2024-05-01,2024-10-31,84,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,3,1,0,0,0,0,0,0,0,0,1,0,4,1,5,2,0,0,0,0,0,0,0,0,0,1,1,5,4,2,0,0,0,0,0,0,0,0,0,0,2,7,4,2,0,0,0,0,0,0,1,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,山口
4006,小野 勇作,オノ ユウサク,佐賀,B1,S,530509,1,46,156,50,B,5.35,36.1,12,26,105,1,0,0.17,15,66.6,0.18,4.0,18,38.8,0.17,4.1,18,27.7,0.17,3.4,19,47.3,0.17,3.9,19,36.8,0.17,3.9,16,0.0,0.2,4.7,B1,B1,B1,48.0,50.0,2025,1,2024-05-01,2024-10-31,84,8,2,1,2,2,0,0,0,0,0,0,0,0,0,1,6,5,3,1,2,0,0,0,0,0,0,0,0,0,5,2,3,6,2,0,0,0,0,0,0,0,0,2,7,1,7,2,0,0,0,0,0,0,0,0,0,1,6,3,2,5,2,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
4007,榮田 将彦,サカエダ マサヒコ,山口,B1,S,540207,1,45,156,50,O,4.65,28.3,14,16,106,0,0,0.14,16,75.0,0.17,3.6,18,38.8,0.14,2.6,18,38.8,0.13,2.3,14,7.1,0.13,2.5,24,12.5,0.13,2.6,16,0.0,0.13,2.3,B1,B1,B1,48.0,47.0,2025,1,2024-05-01,2024-10-31,84,7,5,0,1,0,3,0,0,0,0,0,0,0,0,3,4,3,0,2,6,0,0,0,0,0,0,0,0,2,5,2,2,4,3,0,0,0,0,0,0,0,0,0,1,4,5,2,2,0,0,0,0,0,0,0,0,2,1,5,4,6,6,0,0,0,0,0,0,0,0,0,0,2,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,山口
